08/26/2021,10:32:39,0.00,53.161919,8.639499,0.19,12
08/26/2021,10:32:41,0.00,53.161884,8.639522,0.22,12
08/26/2021,10:32:43,0.60,53.161880,8.639514,0.07,12
08/26/2021,10:32:44,0.60,53.161880,8.639517,0.06,12
08/26/2021,10:32:45,0.60,53.161884,8.639523,0.02,12
08/26/2021,10:32:46,0.60,53.161884,8.639524,0.02,12
08/26/2021,10:32:48,0.60,53.161880,8.639525,0.04,12
08/26/2021,10:32:49,0.60,53.161880,8.639524,0.22,12
08/26/2021,10:32:52,0.60,53.161880,8.639523,0.04,12
08/26/2021,10:32:54,0.60,53.161880,8.639523,0.07,12
08/26/2021,10:32:55,0.60,53.161880,8.639522,0.11,12
08/26/2021,10:32:56,0.60,53.161880,8.639520,0.20,12
08/26/2021,10:32:57,0.60,53.161880,8.639519,0.15,12
08/26/2021,10:32:58,0.60,53.161880,8.639519,0.15,12
08/26/2021,10:33:00,0.60,53.161880,8.639520,0.06,12
08/26/2021,10:33:01,0.60,53.161880,8.639520,0.02,12
08/26/2021,10:33:02,0.60,53.161880,8.639521,0.15,12
08/26/2021,10:33:03,0.60,53.161884,8.639522,0.11,12
08/26/2021,10:33:04,0.60,53.161884,8.639523,0.11,12
08/26/2021,10:33:05,0.60,53.161884,8.639524,0.07,12
08/26/2021,10:33:07,0.60,53.161884,8.639525,0.09,12
08/26/2021,10:33:08,0.60,53.161884,8.639527,0.65,12
08/26/2021,10:33:09,0.60,53.161884,8.639529,0.09,12
08/26/2021,10:33:10,0.60,53.161884,8.639531,0.15,12
08/26/2021,10:33:11,0.60,53.161888,8.639532,0.17,12
08/26/2021,10:33:12,0.60,53.161888,8.639533,0.26,12
08/26/2021,10:33:14,0.60,53.161888,8.639536,0.13,12
08/26/2021,10:33:15,0.60,53.161888,8.639537,0.26,12
08/26/2021,10:33:16,0.60,53.161892,8.639537,0.24,12
08/26/2021,10:33:17,0.60,53.161892,8.639539,0.17,12
08/26/2021,10:33:18,0.60,53.161892,8.639540,0.15,12
08/26/2021,10:33:20,0.60,53.161892,8.639539,0.07,12
08/26/2021,10:33:21,0.00,53.161892,8.639539,0.17,12
08/26/2021,10:33:22,0.60,53.161892,8.639539,0.83,12
08/26/2021,10:33:23,0.60,53.161892,8.639540,0.04,12
08/26/2021,10:33:24,0.60,53.161892,8.639539,0.13,12
08/26/2021,10:33:25,0.60,53.161896,8.639538,0.15,12
08/26/2021,10:33:27,0.60,53.161896,8.639537,0.19,12
08/26/2021,10:33:28,0.60,53.161896,8.639538,0.09,12
08/26/2021,10:33:29,0.60,53.161896,8.639538,0.09,12
08/26/2021,10:33:30,0.60,53.161896,8.639539,0.13,12
08/26/2021,10:33:31,0.60,53.161896,8.639540,0.20,12
08/26/2021,10:33:32,0.60,53.161896,8.639543,0.56,12
08/26/2021,10:33:34,0.60,53.161896,8.639544,0.04,12
08/26/2021,10:33:35,0.60,53.161896,8.639544,0.13,12
08/26/2021,10:33:36,0.60,53.161896,8.639544,0.20,12
08/26/2021,10:33:37,0.60,53.161896,8.639544,0.07,12
08/26/2021,10:33:38,0.60,53.161896,8.639544,0.02,12
08/26/2021,10:33:39,0.60,53.161896,8.639544,0.09,12
08/26/2021,10:33:41,0.60,53.161892,8.639544,0.50,12
08/26/2021,10:33:42,0.60,53.161892,8.639544,0.07,12
08/26/2021,10:33:43,0.60,53.161892,8.639544,0.15,12
08/26/2021,10:33:44,0.60,53.161892,8.639544,0.13,12
08/26/2021,10:33:45,0.60,53.161892,8.639544,0.26,12
08/26/2021,10:33:47,0.60,53.161892,8.639547,0.15,12
08/26/2021,10:33:48,0.60,53.161892,8.639547,0.15,12
08/26/2021,10:33:49,0.60,53.161892,8.639549,0.41,12
08/26/2021,10:33:50,0.60,53.161892,8.639549,0.06,12
08/26/2021,10:33:52,0.60,53.161892,8.639549,0.09,12
08/26/2021,10:33:53,0.60,53.161892,8.639548,0.11,12
